air_store_id,visit_date,reserve_visitors,hpg_store_id
air_fc477473134e9ae5,2017-01-06,8,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-01-07,11,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-01-10,18,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-01-13,24,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-01-14,49,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-01-16,37,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-01-17,8,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-01-19,13,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-01-20,9,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-01-21,47,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-01-24,10,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-01-25,13,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-01-26,4,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-01-27,12,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-01-28,13,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-01-30,4,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-02-02,8,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-02-03,27,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-02-04,7,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-02-06,5,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-02-10,2,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-02-11,15,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-02-13,29,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-02-14,5,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-02-16,2,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-02-17,31,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-02-18,26,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-02-20,5,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-02-25,27,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-02-27,3,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-03-01,20,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-03-03,10,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-03-04,24,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-03-05,15,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-03-06,6,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-03-08,13,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-03-10,5,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-03-11,9,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-03-15,11,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-03-16,13,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-03-17,19,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-03-18,9,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-03-19,24,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-03-20,4,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-03-21,4,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-03-24,10,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-03-25,26,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-03-27,21,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-03-28,6,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-03-31,25,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-04-01,10,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-04-07,12,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-04-15,3,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-04-16,7,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-04-21,16,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-04-22,4,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-04-23,5,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-04-26,8,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-04-28,11,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-05-05,3,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-05-08,8,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-05-13,5,hpg_3c41f028563beac3
air_fcd4492c83f1c6b9,2016-11-19,9,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2016-11-26,5,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2016-12-03,3,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2016-12-04,9,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2016-12-09,23,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2016-12-10,20,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2016-12-11,35,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2016-12-13,16,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2016-12-14,22,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2016-12-16,26,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2016-12-17,35,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2016-12-18,31,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2016-12-19,30,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2016-12-21,2,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2016-12-22,24,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2016-12-23,34,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2016-12-24,15,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2016-12-25,19,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2016-12-26,4,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2016-12-27,8,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2016-12-28,35,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2016-12-29,11,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2016-12-30,31,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-01-07,9,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-01-08,24,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-01-12,7,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-01-13,9,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-01-14,12,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-01-15,8,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-01-18,26,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-01-19,9,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-01-21,14,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-01-22,28,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-01-28,22,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-01-29,85,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-02-04,23,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-02-05,19,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-02-08,9,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-02-10,14,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-02-11,10,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-02-12,13,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-02-15,4,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-02-17,9,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-02-18,16,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-02-23,11,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-02-24,9,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-02-25,28,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-02-26,18,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-02-28,16,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-03-01,8,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-03-03,12,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-03-04,18,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-03-05,6,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-03-06,8,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-03-08,20,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-03-11,31,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-03-12,9,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-03-13,10,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-03-14,9,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-03-15,16,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-03-18,6,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-03-19,8,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-03-20,34,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-03-21,8,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-03-22,8,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-03-24,8,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-03-25,8,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-03-26,10,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-03-29,10,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-03-30,8,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-03-31,8,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-04-01,8,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-04-02,8,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-04-05,6,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-04-07,16,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-04-08,12,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-04-09,4,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-04-15,25,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-04-18,2,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-04-20,9,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-04-22,15,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-04-23,10,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-04-25,16,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-04-26,10,hpg_218a1ea95def8ea3
air_fcd4492c83f1c6b9,2017-04-27,8,hpg_218a1ea95def8ea3
air_fcfbdcf7b1f82c6e,2016-11-18,9,hpg_0b53e00789c2eafe
air_fcfbdcf7b1f82c6e,2016-12-10,30,hpg_0b53e00789c2eafe
air_fcfbdcf7b1f82c6e,2016-12-13,45,hpg_0b53e00789c2eafe
air_fcfbdcf7b1f82c6e,2016-12-23,8,hpg_0b53e00789c2eafe
air_fcfbdcf7b1f82c6e,2016-12-30,16,hpg_0b53e00789c2eafe
air_fcfbdcf7b1f82c6e,2017-01-14,4,hpg_0b53e00789c2eafe
air_fcfbdcf7b1f82c6e,2017-01-29,18,hpg_0b53e00789c2eafe
air_fcfbdcf7b1f82c6e,2017-02-04,19,hpg_0b53e00789c2eafe
air_fcfbdcf7b1f82c6e,2017-02-10,40,hpg_0b53e00789c2eafe
air_fcfbdcf7b1f82c6e,2017-02-12,12,hpg_0b53e00789c2eafe
air_fcfbdcf7b1f82c6e,2017-02-18,16,hpg_0b53e00789c2eafe
air_fcfbdcf7b1f82c6e,2017-03-04,4,hpg_0b53e00789c2eafe
air_fcfbdcf7b1f82c6e,2017-03-16,12,hpg_0b53e00789c2eafe
air_fcfbdcf7b1f82c6e,2017-03-26,20,hpg_0b53e00789c2eafe
air_fcfbdcf7b1f82c6e,2017-03-31,30,hpg_0b53e00789c2eafe
air_fcfbdcf7b1f82c6e,2017-04-07,18,hpg_0b53e00789c2eafe
air_fcfbdcf7b1f82c6e,2017-04-13,2,hpg_0b53e00789c2eafe
air_fcfbdcf7b1f82c6e,2017-04-17,9,hpg_0b53e00789c2eafe
air_fcfbdcf7b1f82c6e,2017-04-19,4,hpg_0b53e00789c2eafe
air_fcfbdcf7b1f82c6e,2017-04-28,17,hpg_0b53e00789c2eafe
air_fdc02ec4a3d21ea4,2016-11-16,3,hpg_528734c946fae58b
air_fdc02ec4a3d21ea4,2016-12-01,43,hpg_528734c946fae58b
air_fdc02ec4a3d21ea4,2016-12-09,7,hpg_528734c946fae58b
air_fdc02ec4a3d21ea4,2016-12-10,9,hpg_528734c946fae58b
air_fdc02ec4a3d21ea4,2016-12-18,4,hpg_528734c946fae58b
air_fdc02ec4a3d21ea4,2016-12-22,18,hpg_528734c946fae58b
air_fdc02ec4a3d21ea4,2016-12-26,8,hpg_528734c946fae58b
air_fdc02ec4a3d21ea4,2017-01-04,2,hpg_528734c946fae58b
air_fdc02ec4a3d21ea4,2017-01-17,33,hpg_528734c946fae58b
air_fdc02ec4a3d21ea4,2017-01-18,5,hpg_528734c946fae58b
air_fdc02ec4a3d21ea4,2017-01-20,4,hpg_528734c946fae58b
air_fdc02ec4a3d21ea4,2017-01-25,2,hpg_528734c946fae58b
air_fdc02ec4a3d21ea4,2017-02-10,4,hpg_528734c946fae58b
air_fdc02ec4a3d21ea4,2017-03-10,6,hpg_528734c946fae58b
air_fdc02ec4a3d21ea4,2017-03-11,2,hpg_528734c946fae58b
air_fdc02ec4a3d21ea4,2017-03-29,3,hpg_528734c946fae58b
air_fdc02ec4a3d21ea4,2017-04-01,2,hpg_528734c946fae58b
air_fdc02ec4a3d21ea4,2017-04-23,3,hpg_528734c946fae58b
air_fdc02ec4a3d21ea4,2017-04-28,8,hpg_528734c946fae58b
air_fe22ef5a9cbef123,2016-01-08,8,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-01-09,12,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-01-12,9,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-01-13,4,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-01-15,29,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-01-16,3,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-01-22,14,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-01-23,3,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-01-24,4,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-01-26,2,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-01-28,7,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-01-30,23,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-01-31,6,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-02-01,2,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-02-06,3,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-02-07,2,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-02-08,16,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-02-12,4,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-02-13,3,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-02-14,2,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-02-17,8,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-02-18,8,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-02-19,3,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-02-20,14,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-02-21,4,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-02-23,3,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-02-24,4,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-02-25,8,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-02-26,23,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-02-27,4,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-02-29,23,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-03-01,7,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-03-02,2,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-03-03,9,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-03-04,14,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-03-05,8,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-03-07,4,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-03-08,3,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-03-09,5,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-03-11,22,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-03-13,5,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-03-16,12,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-03-17,3,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-03-18,30,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-03-19,26,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-03-20,6,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-03-24,2,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-03-25,18,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-03-26,24,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-03-29,19,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-04-02,8,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-04-04,2,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-04-05,5,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-04-06,11,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-04-08,2,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-04-09,2,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-04-10,9,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-04-12,20,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-04-14,2,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-04-16,3,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-04-22,24,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-04-23,10,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-04-24,4,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-04-30,10,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-05-01,8,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-05-03,3,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-05-04,2,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-05-06,2,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-05-07,16,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-05-12,4,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-05-17,2,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-05-21,10,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-05-23,9,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-05-24,8,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-05-25,5,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-05-27,10,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-05-28,6,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-05-31,10,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-06-04,17,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-06-08,3,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-06-11,10,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-06-16,6,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-06-17,2,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-06-18,11,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-06-25,9,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-06-29,2,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-07-02,5,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-07-08,13,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-07-09,8,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-07-20,8,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-07-23,6,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-11-07,4,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-11-08,6,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-11-09,25,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-11-11,4,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-11-12,8,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-11-17,8,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-11-19,15,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-11-22,2,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-11-25,2,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-12-02,5,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-12-03,4,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-12-04,24,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-12-09,33,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-12-10,29,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-12-16,5,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-12-17,43,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-12-19,2,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-12-21,7,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-12-22,21,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-12-23,20,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-12-24,14,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-12-25,8,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2016-12-30,16,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-01-06,9,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-01-09,6,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-01-10,3,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-01-15,13,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-01-16,32,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-01-20,12,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-01-21,6,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-01-23,6,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-01-28,13,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-01-29,28,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-02-02,8,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-02-12,7,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-02-14,4,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-02-18,2,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-02-24,2,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-02-25,2,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-02-28,10,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-03-03,4,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-03-04,8,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-03-05,3,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-03-11,6,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-03-18,5,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-03-19,38,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-03-20,5,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-03-22,10,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-03-27,9,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-03-28,11,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-03-30,4,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-03-31,2,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-04-15,3,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-04-21,3,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-04-22,8,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-04-29,4,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-04-30,4,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-05-04,2,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-05-05,10,hpg_ee8cad9cd96718da
air_fe22ef5a9cbef123,2017-05-07,2,hpg_ee8cad9cd96718da
air_fea5dc9594450608,2016-10-27,4,hpg_6507818140022452
air_fea5dc9594450608,2016-10-28,15,hpg_6507818140022452
air_fea5dc9594450608,2016-11-01,2,hpg_6507818140022452
air_fea5dc9594450608,2016-11-02,6,hpg_6507818140022452
air_fea5dc9594450608,2016-11-05,2,hpg_6507818140022452
air_fea5dc9594450608,2016-11-09,2,hpg_6507818140022452
air_fea5dc9594450608,2016-11-11,4,hpg_6507818140022452
air_fea5dc9594450608,2016-11-12,4,hpg_6507818140022452
air_fea5dc9594450608,2016-11-16,8,hpg_6507818140022452
air_fea5dc9594450608,2016-11-17,2,hpg_6507818140022452
air_fea5dc9594450608,2016-11-18,2,hpg_6507818140022452
air_fea5dc9594450608,2016-11-19,4,hpg_6507818140022452
air_fea5dc9594450608,2016-11-22,4,hpg_6507818140022452
air_fea5dc9594450608,2016-11-24,5,hpg_6507818140022452
air_fea5dc9594450608,2016-11-25,2,hpg_6507818140022452
air_fea5dc9594450608,2016-11-26,6,hpg_6507818140022452
air_fea5dc9594450608,2016-11-29,9,hpg_6507818140022452
air_fea5dc9594450608,2016-11-30,15,hpg_6507818140022452
air_fea5dc9594450608,2016-12-02,8,hpg_6507818140022452
