air_store_id,min_visitors,mean_visitors,median_visitors,max_visitors,count_observations,air_genre_name,air_area_name,latitude,longitude
air_5f6fa1b897fe80d5,27,40.0952381,40,61,42,Izakaya,Shizuoka-ken Shizuoka-shi Ōtemachi,34.9751398,138.3832429
air_5fbda8e9302f7c13,4,29.30769231,28,72,39,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283
air_602ca92c0db34f8f,11,25,25,36,41,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_609050e4e4f79ae1,2,11.72307692,11,21,65,Japanese food,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_60a7057184ec7ec7,23,57.52173913,54,135,69,Izakaya,Fukuoka-ken Fukuoka-shi Torikai,33.5756863,130.3699764
air_60aa54ecbc602348,1,6.366666667,5,22,60,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_6108821ffafa9b72,9,31.43902439,32,44,41,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_614e2f7e76dff854,2,13.55882353,13,30,68,Izakaya,Tōkyō-to Itabashi-ku Itabashi,35.7511648,139.7092437
air_61668cc2b0778898,3,12.97297297,12,30,37,Bar/Cocktail,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_61b8d37c33617f21,23,42.41860465,41,73,43,Izakaya,Fukuoka-ken Kitakyūshū-shi None,33.8664649,130.7649232
air_61de73b097513f58,2,16.34328358,16,27,67,Bar/Cocktail,Tōkyō-to Toshima-ku Nishiikebukuro,35.7322863,139.710247
air_622375b4815cf5cb,21,60.5,57.5,115,68,Izakaya,Fukuoka-ken Kitakyūshū-shi None,33.8664649,130.7649232
air_627cabe2fe53f33f,5,21.5,23.5,41,42,Yakiniku/Korean food,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.1978525
air_629d9935273c82ae,15,36.1627907,37,64,43,Izakaya,Shizuoka-ken Shizuoka-shi Ōtemachi,34.9751398,138.3832429
air_629edf21ea38ac2d,2,30.73809524,22.5,123,42,Dining bar,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_632ba66e1f75aa28,1,21.56716418,22,42,67,Italian/French,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_638c35eb25e53eea,5,39.83823529,39,93,68,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_63a750d8b4b6a976,6,31.13235294,29.5,59,68,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_63a88d81295195ed,6,34.73134328,32,81,67,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.1978525
air_63b13c56b7201bd9,1,25.56521739,16,101,69,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5869938,130.3948938
air_63e28ee0b0c955a7,1,29.23529412,29,57,68,Japanese food,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_640cf4835f0d9ba3,6,22.72058824,21,48,68,Izakaya,Tōkyō-to Ōta-ku Kamata,35.5612568,139.7160511
air_6411203a47b5ec77,5,15.56097561,16,27,41,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_645cb18b33f938cf,5,20.29268293,19,64,41,Italian/French,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_646b93e336f0dded,1,10.12820513,7,53,39,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_64a5d5c1381837af,44,55.18421053,54,71,38,Creative cuisine,Tōkyō-to Nakano-ku Nakano,35.7073985,139.6638354
air_64d4491ad8cdb1c6,1,19.27941176,18.5,42,68,Dining bar,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_650f9b9de0c5542c,2,26.34375,26,53,64,Italian/French,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_657a0748462f85de,2,10.6,10,20,40,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_65e294f1ae6df9c3,5,27.02985075,28,49,67,Other,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_6607fe3671242ce3,24,53.6744186,50,97,43,Izakaya,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_670a0c1c4108bcea,4,24.15517241,23.5,46,58,Okonomiyaki/Monja/Teppanyaki,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_671b4bea84dafb67,10,25.10447761,25,60,67,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_673acd9fa5e0dd78,2,10.07462687,10,20,67,Japanese food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_67483104fa38ef6c,19,34.9,34.5,54,40,Cafe/Sweets,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.4858993,133.3623127
air_675aa35cba456fd1,1,10.86111111,10,31,36,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_67f87c159d9e2ee2,39,67.04761905,67.5,100,42,Japanese food,Fukuoka-ken Fukuoka-shi Momochi,33.5819411,130.3484363
air_68147db09287bf74,6,24.025,22.5,64,40,Dining bar,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_681b0c56328dd2af,16,41.84615385,42,68,65,Italian/French,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_681f96e6a6595f82,14,50.86567164,50,86,67,Italian/French,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_68301bcb11e2f389,4,41.80597015,40,109,67,Izakaya,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_683371d9baabf410,12,38.76119403,38,118,67,Japanese food,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_6836438b543ba698,8,40.62790698,26,142,43,Dining bar,Fukuoka-ken Fukuoka-shi Takatori,33.5808273,130.3507639
air_6873982b9e19c7ad,2,6.666666667,6,20,42,Cafe/Sweets,Hokkaidō Katō-gun Motomachi,42.9941431,143.1979595
air_68c1de82037d87e6,6,28.23529412,28,51,68,Japanese food,Fukuoka-ken Yame-shi Motomachi,33.2119674,130.5579082
air_68cc910e7b307b09,1,8.027777778,6.5,21,36,Japanese food,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_68d075113f368946,8,24.64285714,22,56,42,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,33.5573203,130.195555
air_6902e4ec305b3d08,19,42.32432432,38,79,37,Cafe/Sweets,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_694571ea13fb9e0e,16,30.825,31.5,45,40,Okonomiyaki/Monja/Teppanyaki,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.1978525
air_6a15e4eae523189d,1,6.264705882,4,20,34,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_6b15edd1b4fbb96a,23,65.14705882,66,103,68,Italian/French,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397
air_6b2268863b14a2af,12,27.54761905,27.5,51,42,Italian/French,Tōkyō-to Tachikawa-shi Izumichō,35.7140142,139.4078431
air_6b65745d432fd77f,17,36.91666667,37,48,12,International cuisine,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_6b7678aae65d2d59,1,10.87096774,10,33,62,Dining bar,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_6b942d5ebbc759c2,2,20.66666667,19.5,42,42,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_6b9fa44a9cf504a1,2,9.078125,8,30,64,Italian/French,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_6c1128955c58b690,2,22.48571429,16,64,35,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_6c91a28278a16f64,6,21.10606061,20.5,40,66,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_6c952e3c6e590945,3,17.66666667,16,36,66,Yakiniku/Korean food,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_6ca1d941c8199a67,24,38.1,38,54,40,Izakaya,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_6cbe54f0aa30b615,2,22.02941176,21,49,68,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_6ced51c24fb54262,1,5.628571429,5,15,35,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_6d64dba2edd4fc0c,1,8.804878049,9,24,41,Dining bar,Tōkyō-to Adachi-ku Chūōhonchō,35.7756644,139.8044788
air_6d65542aa43b598b,24,38.02985075,38,55,67,Italian/French,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397
air_6d65dd11d96e00fb,1,9.096153846,8,21,52,Cafe/Sweets,Hokkaidō Katō-gun Motomachi,42.9941431,143.1979595
air_6e06824d0934dd81,12,25.5,24,56,66,Cafe/Sweets,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_6e3fd96320d24324,1,16.63636364,13.5,50,66,Izakaya,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.4858993,133.3623127
air_6e64fb5821402cd2,1,10.26086957,11,25,23,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_6ff5fca957798daa,2,9.769230769,9,18,39,Okonomiyaki/Monja/Teppanyaki,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_707d4b6328f2c2df,1,31.81818182,30,92,66,Dining bar,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_709262d948dd0b6e,2,16.23809524,14,55,42,Bar/Cocktail,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_70e9e8cd55879414,2,13.60294118,13,30,68,Bar/Cocktail,Tōkyō-to Shibuya-ku Dōgenzaka,35.6593968,139.6964402
air_70f834596eb99fee,9,21.63157895,20.5,50,38,Cafe/Sweets,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_710d6537cb7623df,19,41.95238095,38.5,81,42,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_712dd258f7f91b4b,5,27.17073171,26,53,41,Bar/Cocktail,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_71903025d39a4571,6,25.29411765,25,59,68,Cafe/Sweets,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_722297e7f26db91d,2,20.14516129,21.5,34,62,Italian/French,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_728ff578acc6ac6e,2,10.95121951,10,28,41,Bar/Cocktail,Tōkyō-to Shinjuku-ku Nishishinjuku,35.6921398,139.6854735
air_72f5146cf0c49beb,3,11.725,10.5,25,40,Izakaya,Ōsaka-fu Ōsaka-shi Shinmachi,34.6762311,135.4860587
air_735bcbe1763d6e98,1,16.14634146,16,37,41,Bar/Cocktail,Tōkyō-to Minato-ku Roppongi,35.6641222,139.729426
air_73f316e6a18d8aa9,8,25.58461538,23,167,65,Italian/French,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_7420042ff75f9aca,18,38.69230769,35,67,13,Okonomiyaki/Monja/Teppanyaki,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_746211c0b532e8aa,19,62.02325581,62,108,43,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,33.5573203,130.195555
air_747f375eb3900e1e,,,,,,Cafe/Sweets,Tōkyō-to Itabashi-ku Itabashi,35.7511648,139.7092437
air_74cf22153214064c,5,15.68421053,15,31,38,Cafe/Sweets,Hyōgo-ken Takarazuka-shi Tōyōchō,34.7997673,135.3600729
air_7514d90009613cd6,10,70.3,57,181,40,Karaoke/Party,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_754ae581ad80cc9f,3,21.24390244,15,54,41,Izakaya,Niigata-ken Niigata-shi Teraohigashi,37.8742227,138.9719402
air_75864c80d2fb334a,3,12.97560976,12,27,41,Okonomiyaki/Monja/Teppanyaki,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_75bd5d1b6dc6670d,4,22.52380952,24,35,42,Japanese food,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.7166049
air_764f71040a413d4d,29,55.55102041,56,75,49,Asian,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_77488fa378cf98c3,1,11.10294118,11,24,68,Other,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_77dfc83450cbc89c,10,41.84848485,41,70,66,Izakaya,Tōkyō-to Minato-ku Akasaka,35.6749184,139.736775
air_7831b00996701c0f,6,27.66666667,26,72,66,Izakaya,Hokkaidō Sapporo-shi Kotoni 2 Jō,43.0744699,141.3008887
air_789103bf53b8096b,63,81.16666667,82,95,6,Izakaya,Tōkyō-to Ōta-ku Kamiikedai,35.602201,139.6976891
air_789466e488705c93,2,32.44927536,31,68,69,Izakaya,Fukuoka-ken Kurume-shi Jōnanmachi,33.3192865,130.5083735
air_78df4dc6a7e83e41,6,21.5952381,19,132,42,Cafe/Sweets,Tōkyō-to Kita-ku Ōjihonchō,35.7528042,139.7334805
air_79afb3f52b4d062c,4,11.39705882,10,27,68,Bar/Cocktail,Ōsaka-fu Neyagawa-shi Honmachi,34.7660929,135.6280998
air_79f528087f49df06,22,50.11594203,49,84,69,Western food,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_7a81bd7fadcbf3d8,2,7.790697674,7,15,43,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_7a946aada80376a4,10,37.64705882,36,72,68,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_7bacc4d36fb094c9,3,9.243902439,9,20,41,Japanese food,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_7bc6ca04d7b0f3b8,1,17.53658537,15,34,41,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_7bda6048a4a78837,20,33,33,49,41,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_7c7774c66fb237f7,2,13.80597015,13,28,67,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.7166049
air_7cc17a324ae5c7dc,2,21.20895522,18,48,67,Italian/French,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.1978525
air_7cf5a02c0e01b647,17,39.02941176,38.5,90,68,Izakaya,Hyōgo-ken Kōbe-shi Motomachidōri,34.6882414,135.1872537
air_7d65049f9d275c0d,1,10.67567568,11,28,37,Izakaya,Tōkyō-to Toshima-ku Mejiro,35.7253002,139.6961875
air_7dacea2f22afccfb,1,3.15,1.5,21,20,Dining bar,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_7db266904cb0d72a,2,7.25,7,13,4,Japanese food,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_7e12c5d27f44a8de,7,35.88059701,35,56,67,Dining bar,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_7ef9a5ea5c8fe39f,11,21.95348837,23,35,43,Dining bar,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.364819
air_7f3dc18494bce98b,13,31,29.5,77,42,Okonomiyaki/Monja/Teppanyaki,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_7f9e15afafcf4c75,16,57.1627907,57,111,43,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_7fbf7649eb13ad9b,13,18.56097561,16,34,41,Italian/French,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_800c02226e2e0288,3,14.4,14,26,30,Izakaya,Fukuoka-ken Fukuoka-shi Imaizumi,33.5858162,130.3986935
air_8093d0b565e9dbdf,11,30.35820896,30,58,67,Yakiniku/Korean food,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_8110d68cc869b85e,26,44.91666667,40,88,12,Izakaya,Tōkyō-to Taitō-ku Asakusa,35.7118769,139.7966971
air_81546875de9c8e78,1,6.756097561,6,18,41,Bar/Cocktail,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_81a12d67c22e012f,1,13.54545455,14,31,66,Izakaya,Tōkyō-to Ōta-ku Kamata,35.5612568,139.7160511
air_81bd68142db76f58,2,11.75609756,10,26,41,Izakaya,Tōkyō-to Taitō-ku Asakusa,35.7118769,139.7966971
air_81c2600146d07d16,2,15.13888889,9.5,58,36,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Shinmachi,34.6762311,135.4860587
air_81c5dff692063446,3,21,20,52,67,Dining bar,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_820d1919cbecaa0a,18,31.1,32,46,40,Cafe/Sweets,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_82a6ae14151953ba,35,58.34883721,55,158,43,Other,Tōkyō-to Bunkyō-ku Kasuga,35.7080677,139.752167
air_831658500aa7c846,4,25.825,25,45,40,Italian/French,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_832f9dbe9ee4ebd3,1,23.96296296,25,48,54,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_83db5aff8f50478e,3,8.315789474,6.5,23,38,Italian/French,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_84060403939d8216,4,19.79069767,20,42,43,Dining bar,Tōkyō-to Nerima-ku Toyotamakita,35.7356234,139.6516577
air_848616680ef061bd,19,39.51162791,37,127,43,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_84f6876ff7e83ae7,3,25.26190476,25,44,42,Japanese food,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_8523d6a70de49e6c,24,51.33333333,46,107,42,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_859feab8e3c9f98d,10,24.94871795,23,54,39,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_85bd13a49370c392,5,13.95238095,13,26,42,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_86cfbf2624576fad,1,8.767857143,7.5,29,56,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_86f7b2109e4abd65,3,47.12820513,47,95,39,Dining bar,Ōsaka-fu Ōsaka-shi Shinmachi,34.6762311,135.4860587
air_87059630ab6fe47f,1,4.296296296,4,13,27,Bar/Cocktail,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_87078cf7903a648c,2,10.21428571,9.5,21,42,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_87467487d21891dd,1,29.07317073,27,67,41,Dining bar,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_8764b3473ddcceaf,3,9.661016949,8,27,59,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_876d7a23c47811cb,3,6.25,5,12,4,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_877f79706adbfb06,1,9.366666667,8.5,19,60,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_87ca98aa7664de94,2,16,17,31,41,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_87f9e1024b951f01,2,17.47826087,15,38,69,Dining bar,Fukuoka-ken Kurume-shi Jōnanmachi,33.3192865,130.5083735
air_883ca28ef0ed3d55,4,16.35294118,15.5,35,68,Bar/Cocktail,Tōkyō-to Nakano-ku Nakano,35.7081457,139.666288
air_88c8e34baa79217b,13,32.73809524,33,54,42,Dining bar,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_88ca84051ba95339,6,25.484375,22.5,54,64,Japanese food,Tōkyō-to Shinagawa-ku Hiromachi,35.6092261,139.7301861
air_88f31db64991768a,5,13.51162791,13,28,43,Dining bar,Tōkyō-to Musashino-shi Midorichō,35.7177841,139.56626
air_890d7e28e8eaaa11,2,8.8,7.5,20,40,Western food,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_89e7328af22efe74,42,66.4047619,66.5,90,42,Cafe/Sweets,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397
air_8a1d21fad48374e8,2,11.56666667,11,29,30,Japanese food,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_8a59bb0c497b771e,5,13.12903226,13,18,31,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_8a906e5801eac81c,5,26.40322581,28,45,62,Other,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_8b4a46dc521bfcfe,6,36.19047619,30,164,42,Dining bar,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.364819
air_8c119d1f16049f20,14,36.3880597,37,79,67,Cafe/Sweets,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_8c3175aa5e4fc569,10,42.79069767,37,139,43,Bar/Cocktail,Tōkyō-to Toshima-ku Nishiikebukuro,35.7322863,139.710247
air_8cc350fd70ee0757,18,47.41860465,47,90,43,Izakaya,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,34.7337339,135.4063757
air_8ce035ee1d8a56a6,8,22.82926829,22,39,41,Cafe/Sweets,Tōkyō-to Itabashi-ku Itabashi,35.7511648,139.7092437
air_8d50c64692322dff,2,17.01818182,12,49,55,Bar/Cocktail,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_8d61f49aa0373492,10,65.73076923,66.5,88,26,Okonomiyaki/Monja/Teppanyaki,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_8e429650fcf7a0ae,1,10.37209302,7,33,43,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_8e4360a64dbd4c50,19,34.1627907,36,57,43,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_8e492076a1179383,2,38.44444444,24,84,9,Italian/French,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_8e8f42f047537154,13,30.8,30,41,10,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_8ec47c0f1e2c879e,24,48.81395349,49,77,43,Izakaya,Tōkyō-to Setagaya-ku Sangenjaya,35.6429619,139.6700376
air_8f13ef0f5e8c64dd,1,9.625,7,46,40,Italian/French,Tōkyō-to Tachikawa-shi Izumichō,35.7140142,139.4078431
air_8f273fb9ad2fed6f,1,27.48837209,28,61,43,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_8f3b563416efc6ad,8,16.88372093,17,27,43,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_900d755ebd2f7bbd,47,77,75,111,4,Italian/French,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_901925b628677c2e,1,14.40909091,12,49,66,Dining bar,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_90213bcae4afa274,5,19.675,19,38,40,Creative cuisine,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_90bd5de52c166767,7,20.94915254,21,41,59,Izakaya,Tōkyō-to Kōtō-ku Tōyō,35.6728535,139.8174097
air_90ed0a2f24755533,19,46.8,49,71,30,Izakaya,Tōkyō-to Bunkyō-ku Sendagi,35.7268018,139.7581383
air_90f0efbb702d77b7,13,42.35714286,42,76,42,Izakaya,Tōkyō-to Edogawa-ku Chūō,35.7066569,139.8684267
air_9105a29b0eb250d2,10,24.21428571,24,52,42,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_91236b89d29567af,4,18.97560976,18,43,41,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_9152d9926e5c4a3a,6,17.40983607,15,48,61,Italian/French,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_915558a55c2bc56c,4,18.35714286,19.5,34,42,Izakaya,Tōkyō-to Fuchū-shi Miyanishichō,35.6689735,139.4776614
air_91beafbba9382b0a,1,36.98461538,27,137,65,Dining bar,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_91d72e16c4bcba55,2,22.89230769,23,48,65,Izakaya,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,34.7202277,135.265455
air_9241121af22ff1d6,13,43.72058824,44.5,62,68,Izakaya,Tōkyō-to Katsushika-ku Tateishi,35.7435748,139.8471797
air_929d8513e3cdb423,1,9.357142857,9.5,19,42,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_931a8a4321b6e7d1,1,5.32,5,12,25,Japanese food,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_9352c401d5adb01b,7,30.015625,30,46,64,Japanese food,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_9387ff95e886ebc7,1,30.02777778,27,85,36,Japanese food,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,37.9163674,139.0363265
air_938ef91ecdde6878,4,31.33333333,30,50,39,Italian/French,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_939964477035ef0b,1,25,24,43,41,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_93b9bb641f8fc982,4,33.49253731,34,48,67,Izakaya,Hyōgo-ken Takarazuka-shi Tōyōchō,34.7997673,135.3600729
air_93dd7070c9bf5453,1,7.326086957,3,36,46,Cafe/Sweets,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_93ebe490d4abb8e9,4,18.17910448,17,38,67,Bar/Cocktail,Tōkyō-to Shinjuku-ku Nishishinjuku,35.6921398,139.6854735
air_9438d67241c81314,1,30.48529412,30.5,55,68,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_947eb2cae4f3e8f2,16,45.75,46,62,32,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_9483d65e9cc9a6b7,2,10.43589744,10,22,39,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_950381108f839348,3,14.075,13.5,42,40,Izakaya,Tōkyō-to Minato-ku Akasaka,35.6749184,139.736775
air_95d28905941fd4cb,11,37.07575758,36,138,66,Cafe/Sweets,Tōkyō-to Taitō-ku Kuramae,35.7043442,139.7914285
air_95e917913cd988f3,11,26.87804878,25,45,41,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_96005f79124e12bf,2,27.65116279,23,67,43,Izakaya,Ōsaka-fu Ōsaka-shi Nanbasennichimae,34.6647437,135.5034436
